purchase_id,student_id,subscription_id,purchase_date,received_date,price,payment_provider,refund_id,refunded_date,subscription_type
14455,7086,822,"2021-11-28 09:13:13","2021-11-28 09:17:07",139.2,1,NULL,NULL,2
14456,219446,6380,"2021-11-28 09:29:19","2021-11-28 09:29:19",142.67,1,NULL,NULL,2
14457,236837,6381,"2021-11-28 09:39:42","2021-11-28 09:39:43",118.66,1,NULL,NULL,2
14458,184355,6382,"2021-11-28 09:43:39","2021-11-28 09:43:43",118.66,1,NULL,NULL,2
14459,248154,6383,"2021-11-28 09:44:19","2021-11-28 09:44:21",141.48,1,NULL,NULL,2
14461,254712,6384,"2021-11-28 09:54:54","2021-11-28 09:54:56",143.72,1,NULL,"2021-12-10 14:07:26",2
14462,198342,6385,"2021-11-28 09:56:20","2021-11-28 09:56:21",118.66,1,NULL,NULL,2
14463,171555,5562,"2021-11-28 09:54:10","2021-11-28 09:56:57",38.04,1,NULL,NULL,0
14464,8059,1961,"2021-11-28 09:54:56","2021-11-28 09:57:20",30.82,1,NULL,NULL,0
14465,171502,5556,"2021-11-28 09:57:50","2021-11-28 09:59:26",28.73,1,NULL,NULL,0
14466,254713,6386,"2021-11-28 10:05:21","2021-11-28 10:05:23",148.56,1,NULL,NULL,2
14467,7361,799,"2021-11-28 10:05:29","2021-11-28 10:06:33",139.2,1,NULL,NULL,2
14468,6898,813,"2021-11-28 10:14:10","2021-11-28 10:14:15",126.83,1,NULL,NULL,2
14469,246177,6387,"2021-11-28 10:16:03","2021-11-28 10:16:04",118.66,1,NULL,"2021-12-13 09:21:30",2
14470,6649,789,"2021-11-28 10:17:31","2021-11-28 10:17:33",167.37,1,NULL,"2021-11-29 10:37:52",2
14471,176531,6388,"2021-11-28 10:48:04","2021-11-28 10:48:05",130.65,1,NULL,NULL,2
14472,7344,790,"2021-11-28 11:07:01","2021-11-28 11:07:02",146.34,1,NULL,NULL,2
14473,6505,820,"2021-11-28 11:07:04","2021-11-28 11:07:05",151.55,1,NULL,NULL,2
14474,7355,798,"2021-11-28 11:07:09","2021-11-28 11:07:09",139.2,1,NULL,"2021-11-29 10:34:53",2
14475,7412,816,"2021-11-28 11:07:29","2021-11-28 11:07:30",139.2,1,NULL,NULL,2
14476,201159,6389,"2021-11-28 11:11:47","2021-11-28 11:11:49",130.65,1,NULL,NULL,2
14477,1257,802,"2021-11-28 11:12:50","2021-11-28 11:12:50",132.24,1,NULL,"2021-11-29 10:34:06",2
14478,239932,6390,"2021-11-28 11:13:26","2021-11-28 11:13:30",142.67,1,NULL,"2021-12-22 07:21:11",2
14479,254107,6391,"2021-11-28 11:13:37","2021-11-28 11:13:38",118.66,1,NULL,NULL,2
14480,7331,784,"2021-11-28 11:13:43","2021-11-28 11:13:49",167.37,1,NULL,NULL,2
14481,145747,3501,"2021-11-28 11:18:45","2021-11-28 11:18:46",42.49,1,NULL,NULL,0
14484,2734,1110,"2021-11-28 11:20:26","2021-11-28 11:20:29",20.2,1,NULL,NULL,0
14485,8432,1576,"2021-11-28 11:21:27","2021-11-28 11:21:55",28.8,1,NULL,NULL,0
14486,142833,3193,"2021-11-28 11:21:29","2021-11-28 11:21:59",40.4,1,NULL,NULL,0
14487,177933,6392,"2021-11-28 11:34:03","2021-11-28 11:34:06",118.66,1,NULL,NULL,2
14488,228952,6393,"2021-11-28 11:40:10","2021-11-28 11:40:11",142.6,1,NULL,NULL,2
14489,4972,449,"2021-11-28 11:43:42","2021-11-28 11:45:32",38.29,1,NULL,NULL,0
14490,248719,6394,"2021-11-28 11:45:55","2021-11-28 11:45:56",130.65,1,NULL,NULL,2
14491,254725,6395,"2021-11-28 11:58:30","2021-11-28 11:58:33",127.23,1,NULL,NULL,2
14492,240248,6396,"2021-11-28 11:58:54","2021-11-28 11:58:54",118.66,1,NULL,NULL,2
14493,248457,6397,"2021-11-28 12:03:15","2021-11-28 12:03:17",118.66,1,NULL,NULL,2
14494,3081,806,"2021-11-28 12:05:36","2021-11-28 12:06:35",148.04,1,NULL,"2021-12-01 13:15:31",2
14495,1753,796,"2021-11-28 12:05:46","2021-11-28 12:06:43",141.61,1,NULL,NULL,2
14496,254729,6398,"2021-11-28 12:09:42","2021-11-28 12:09:43",130.65,1,NULL,NULL,2
14497,240610,6399,"2021-11-28 12:16:33","2021-11-28 12:16:34",142.67,1,NULL,NULL,2
14498,254731,6401,"2021-11-28 12:29:40","2021-11-28 12:29:42",118.66,1,NULL,NULL,2
14499,235486,6402,"2021-11-28 12:30:09","2021-11-28 12:30:09",126.97,1,NULL,NULL,2
14500,58173,6403,"2021-11-28 12:36:56","2021-11-28 12:36:58",140.04,1,NULL,"2021-12-20 12:14:13",2
14501,250924,6404,"2021-11-28 12:43:41","2021-11-28 12:43:42",146.06,1,NULL,NULL,2
14502,29960,6405,"2021-11-28 12:47:20","2021-11-28 12:47:21",140.04,1,NULL,NULL,2
14503,190394,6406,"2021-11-28 12:47:53","2021-11-28 12:47:55",140.65,1,NULL,NULL,2
14504,254736,6407,"2021-11-28 12:53:09","2021-11-28 12:53:10",118.66,1,NULL,NULL,2
14505,161496,6408,"2021-11-28 12:53:10","2021-11-28 12:53:11",118.66,1,NULL,NULL,2
14506,185764,6409,"2021-11-28 12:53:18","2021-11-28 12:53:20",141.48,1,NULL,NULL,2
14507,254738,6410,"2021-11-28 12:54:11","2021-11-28 12:54:13",134.09,1,NULL,NULL,2
14508,254740,6411,"2021-11-28 13:10:54","2021-11-28 13:10:55",130.65,1,NULL,NULL,2
14509,7524,859,"2021-11-28 13:11:06","2021-11-28 13:11:06",139.2,1,NULL,NULL,2
14510,202070,6412,"2021-11-28 13:12:17","2021-11-28 13:12:19",118.66,1,NULL,NULL,2
14511,229160,6413,"2021-11-28 13:27:10","2021-11-28 13:27:13",118.66,1,NULL,NULL,2
14512,241008,6414,"2021-11-28 14:01:26","2021-11-28 14:01:27",142.67,1,NULL,NULL,2
14513,181805,6415,"2021-11-28 14:26:25","2021-11-28 14:26:26",118.66,1,NULL,NULL,2
14514,194412,6416,"2021-11-28 14:26:40","2021-11-28 14:26:40",130.53,1,NULL,NULL,2
14515,254746,6417,"2021-11-28 14:32:14","2021-11-28 14:32:19",118.66,1,NULL,NULL,2
14516,254744,6418,"2021-11-28 14:33:21","2021-11-28 14:33:21",118.66,1,NULL,NULL,2
14517,239189,6419,"2021-11-28 14:39:52","2021-11-28 14:39:53",118.66,1,NULL,NULL,2
14518,235155,6420,"2021-11-28 14:53:50","2021-11-28 14:53:51",140.04,1,NULL,NULL,2
14519,171393,6421,"2021-11-28 15:04:51","2021-11-28 15:04:51",130.83,1,NULL,NULL,2
14520,254737,6422,"2021-11-28 15:10:17","2021-11-28 15:10:17",141.48,1,NULL,NULL,2
14521,178303,6423,"2021-11-28 15:13:48","2021-11-28 15:13:51",125.78,1,NULL,NULL,2
14522,3183,6424,"2021-11-28 15:14:10","2021-11-28 15:14:11",124.6,1,NULL,NULL,2
14523,172930,6425,"2021-11-28 15:15:52","2021-11-28 15:15:54",118.66,1,NULL,NULL,2
14524,217420,6426,"2021-11-28 15:19:45","2021-11-28 15:19:45",126.97,1,NULL,NULL,2
14525,193911,6427,"2021-11-28 15:24:32","2021-11-28 15:24:35",141.48,1,NULL,NULL,2
14526,235457,6428,"2021-11-28 15:25:36","2021-11-28 15:25:36",126.97,1,NULL,NULL,2
14527,235,6429,"2021-11-28 15:29:10","2021-11-28 15:29:12",134.09,1,NULL,NULL,2
14528,244937,6430,"2021-11-28 15:33:21","2021-11-28 15:33:21",127.23,1,NULL,NULL,2
14529,254761,6432,"2021-11-28 15:38:10","2021-11-28 15:38:11",125.78,1,NULL,NULL,2
14530,6787,863,"2021-11-28 15:38:43","2021-11-28 15:38:44",149.68,1,NULL,NULL,2
14531,207556,6433,"2021-11-28 15:40:51","2021-11-28 15:40:52",140.04,1,NULL,NULL,2
14532,16668,6434,"2021-11-28 15:43:59","2021-11-28 15:44:00",118.66,1,NULL,NULL,2
14533,222632,6435,"2021-11-28 15:51:45","2021-11-28 15:51:46",140.04,1,NULL,NULL,2
14534,177378,6436,"2021-11-28 15:53:02","2021-11-28 15:53:03",118.66,1,NULL,NULL,2
14535,187084,6437,"2021-11-28 15:59:09","2021-11-28 15:59:12",118.66,1,NULL,NULL,2
14536,15772,6438,"2021-11-28 16:10:00","2021-11-28 16:10:01",144.83,1,NULL,NULL,2
14537,254764,6439,"2021-11-28 16:13:48","2021-11-28 16:13:50",126.19,1,NULL,NULL,2
14538,253170,6440,"2021-11-28 16:18:40","2021-11-28 16:18:43",129.19,1,NULL,NULL,2
14539,228557,6441,"2021-11-28 16:24:26","2021-11-28 16:24:28",118.66,1,NULL,NULL,2
14540,240312,5751,"2021-11-28 16:24:41","2021-11-28 16:24:41",122.64,1,NULL,NULL,2
14541,218026,6442,"2021-11-28 16:27:31","2021-11-28 16:27:32",118.66,1,NULL,NULL,2
14542,173473,6443,"2021-11-28 16:28:45","2021-11-28 16:28:47",118.66,1,NULL,NULL,2
14543,114348,6444,"2021-11-28 16:34:50","2021-11-28 16:34:51",142.6,1,NULL,NULL,2
14544,205631,6445,"2021-11-28 16:36:05","2021-11-28 16:36:05",142.67,1,NULL,NULL,2
14545,254774,6446,"2021-11-28 16:53:11","2021-11-28 16:53:14",126.97,1,NULL,NULL,2
14546,42293,6447,"2021-11-28 16:53:58","2021-11-28 16:53:59",118.66,1,NULL,NULL,2
14547,254775,6448,"2021-11-28 16:56:45","2021-11-28 16:56:46",118.66,1,NULL,NULL,2
14548,174967,6449,"2021-11-28 16:57:54","2021-11-28 16:57:56",128.16,1,NULL,NULL,2
14549,242092,6450,"2021-11-28 16:59:17","2021-11-28 16:59:18",142.67,1,NULL,NULL,2
14550,195811,6451,"2021-11-28 17:00:40","2021-11-28 17:00:42",136.88,1,NULL,NULL,2
14551,254776,6452,"2021-11-28 17:07:14","2021-11-28 17:07:15",118.66,1,NULL,NULL,2
14552,254777,6453,"2021-11-28 17:07:19","2021-11-28 17:07:22",118.66,1,NULL,NULL,2
14553,179664,6454,"2021-11-28 17:11:12","2021-11-28 17:11:13",118.66,1,NULL,NULL,2
14554,53434,6455,"2021-11-28 17:12:10","2021-11-28 17:12:13",127.23,1,NULL,NULL,2
14555,164310,5204,"2021-11-28 17:15:29","2021-11-28 17:15:29",119.93,1,NULL,NULL,2
14556,235863,6457,"2021-11-28 17:15:52","2021-11-28 17:15:54",142.6,1,NULL,NULL,2
14557,254784,6459,"2021-11-28 17:32:52","2021-11-28 17:32:53",140.04,1,NULL,NULL,2
14558,210675,6461,"2021-11-28 17:42:47","2021-11-28 17:42:49",118.66,1,NULL,NULL,2
14559,254791,6462,"2021-11-28 17:43:43","2021-11-28 17:43:44",136.46,1,NULL,NULL,2
14560,246119,6463,"2021-11-28 17:48:33","2021-11-28 17:48:34",118.66,1,NULL,NULL,2
14561,174663,6466,"2021-11-28 17:50:00","2021-11-28 17:50:01",136.46,1,NULL,NULL,2
14562,254118,6467,"2021-11-28 17:58:42","2021-11-28 17:58:44",136.43,1,NULL,NULL,2
14563,225936,6468,"2021-11-28 18:00:50","2021-11-28 18:00:50",140.04,1,NULL,NULL,2
14565,254799,6470,"2021-11-28 18:17:06","2021-11-28 18:17:06",142.6,1,NULL,NULL,2
14566,254798,6471,"2021-11-28 18:17:42","2021-11-28 18:17:43",124.6,1,NULL,NULL,2
14567,201475,6472,"2021-11-28 18:27:34","2021-11-28 18:27:39",126.97,1,NULL,NULL,2
14568,146529,6473,"2021-11-28 18:28:21","2021-11-28 18:28:22",118.66,1,NULL,NULL,2
14569,144498,6474,"2021-11-28 18:48:22","2021-11-28 18:48:23",127.91,1,NULL,NULL,2
14570,254806,6476,"2021-11-28 18:55:07","2021-11-28 18:55:10",134.09,1,NULL,NULL,2
14571,254808,6477,"2021-11-28 18:56:44","2021-11-28 18:56:44",142.67,1,NULL,NULL,2
14572,77953,6478,"2021-11-28 19:04:48","2021-11-28 19:04:50",118.66,1,NULL,NULL,2
14573,254813,6479,"2021-11-28 19:09:13","2021-11-28 19:09:15",118.66,1,NULL,NULL,2
14574,254807,6480,"2021-11-28 19:16:14","2021-11-28 19:16:14",136.46,1,NULL,NULL,2
14575,254816,6481,"2021-11-28 19:23:55","2021-11-28 19:23:57",118.89,1,NULL,NULL,2
14576,6503,6482,"2021-11-28 19:25:47","2021-11-28 19:25:48",130.65,1,NULL,NULL,2
14577,154735,6483,"2021-11-28 19:36:04","2021-11-28 19:36:04",141.48,1,NULL,NULL,2
14578,134288,6484,"2021-11-28 19:36:47","2021-11-28 19:36:48",136.46,1,NULL,NULL,2
14579,203499,6485,"2021-11-28 19:39:31","2021-11-28 19:39:33",118.66,1,NULL,NULL,2
14580,254672,6357,"2021-11-28 01:46:17","2021-11-28 19:43:23",125.78,1,NULL,NULL,2
14581,254820,6486,"2021-11-28 19:43:38","2021-11-28 19:43:40",126.25,1,NULL,NULL,2
14582,198868,6487,"2021-11-28 19:44:14","2021-11-28 19:44:15",118.66,1,NULL,NULL,2
14583,250875,6488,"2021-11-28 19:52:21","2021-11-28 19:52:21",36.06,1,NULL,NULL,0
14584,178148,6489,"2021-11-28 19:54:13","2021-11-28 19:54:13",136.46,1,NULL,NULL,2
14585,253062,6490,"2021-11-28 19:59:27","2021-11-28 19:59:29",118.77,1,NULL,NULL,2
14586,254408,6491,"2021-11-28 20:06:04","2021-11-28 20:06:05",141.48,1,NULL,NULL,2
14587,177842,6492,"2021-11-28 20:09:40","2021-11-28 20:09:41",118.66,1,NULL,NULL,2
14588,156894,6493,"2021-11-28 20:16:02","2021-11-28 20:16:04",118.66,1,NULL,NULL,2
14589,246907,6494,"2021-11-28 20:17:51","2021-11-28 20:17:52",36,1,NULL,NULL,0
14590,229525,6495,"2021-11-28 20:18:48","2021-11-28 20:18:48",144.83,1,NULL,NULL,2
14591,254793,6496,"2021-11-28 20:23:23","2021-11-28 20:23:24",142.6,1,NULL,NULL,2
14592,200163,6497,"2021-11-28 20:28:25","2021-11-28 20:28:27",36,1,NULL,NULL,0
14593,252499,6498,"2021-11-28 20:32:52","2021-11-28 20:32:53",144.83,1,NULL,NULL,2
14594,254795,6465,"2021-11-28 17:49:44","2021-11-28 20:40:30",148.56,1,NULL,NULL,2
14595,197145,6469,"2021-11-28 18:13:55","2021-11-28 20:47:25",144.83,1,NULL,NULL,2
14596,254685,6366,"2021-11-28 04:37:20","2021-11-28 20:48:17",139.86,1,NULL,NULL,2
14597,239909,6499,"2021-11-28 20:49:35","2021-11-28 20:49:38",129.12,1,NULL,NULL,2
14598,179007,6400,"2021-11-28 12:21:50","2021-11-28 20:52:03",118.66,1,NULL,NULL,2
14599,162669,6500,"2021-11-28 20:52:38","2021-11-28 20:52:39",118.66,1,NULL,NULL,2
14600,254759,6431,"2021-11-28 15:33:48","2021-11-28 20:54:19",118.58,1,NULL,NULL,2
14601,254780,6456,"2021-11-28 17:15:08","2021-11-28 21:00:19",118.66,1,NULL,NULL,2
14602,5827,6475,"2021-11-28 18:49:44","2021-11-28 21:00:25",144.83,1,NULL,NULL,2
14603,235142,6460,"2021-11-28 17:36:49","2021-11-28 21:02:34",118.66,1,NULL,"2021-12-08 11:56:44",2
14604,254782,6458,"2021-11-28 17:18:51","2021-11-28 21:02:54",118.66,1,NULL,NULL,2
14605,214434,6501,"2021-11-28 21:03:39","2021-11-28 21:03:41",124.6,1,NULL,NULL,2
14606,171560,6502,"2021-11-28 21:10:11","2021-11-28 21:10:13",118.66,1,NULL,NULL,2
14607,242229,6464,"2021-11-28 17:49:06","2021-11-28 21:10:27",118.66,1,NULL,NULL,2
14608,244886,6503,"2021-11-28 21:10:55","2021-11-28 21:10:57",118.66,1,NULL,NULL,2
14609,1517,6504,"2021-11-28 21:13:07","2021-11-28 21:13:07",118.66,1,NULL,NULL,2
14610,24664,6505,"2021-11-28 21:13:25","2021-11-28 21:13:26",142.6,1,NULL,NULL,2
14611,176577,6507,"2021-11-28 21:16:04","2021-11-28 21:16:04",130.65,1,NULL,NULL,2
14612,233162,6508,"2021-11-28 21:21:48","2021-11-28 21:21:48",118.66,1,NULL,NULL,2
14613,175038,6510,"2021-11-28 21:26:56","2021-11-28 21:26:57",150.79,1,NULL,NULL,2
14614,105128,6511,"2021-11-28 21:30:22","2021-11-28 21:30:24",118.64,1,NULL,NULL,2
14615,254832,6512,"2021-11-28 21:31:40","2021-11-28 21:31:40",146.06,1,NULL,NULL,2
14616,254833,6513,"2021-11-28 21:34:30","2021-11-28 21:34:30",141.48,1,NULL,NULL,2
14617,254835,6514,"2021-11-28 21:38:35","2021-11-28 21:38:35",141.48,1,NULL,NULL,2
14618,225335,6515,"2021-11-28 21:43:47","2021-11-28 21:43:48",130.65,1,NULL,NULL,2
14619,241759,6516,"2021-11-28 21:44:21","2021-11-28 21:44:22",118.66,1,NULL,NULL,2
14620,185578,6506,"2021-11-28 21:15:08","2021-11-28 21:44:26",143.72,1,NULL,NULL,2
14621,172393,6517,"2021-11-28 21:58:12","2021-11-28 21:58:14",142.67,1,NULL,NULL,2
14622,254480,6509,"2021-11-28 21:22:42","2021-11-28 22:00:15",124.6,1,NULL,NULL,2
14623,214569,6518,"2021-11-28 22:07:49","2021-11-28 22:07:50",136.88,1,NULL,NULL,2
14624,254839,6519,"2021-11-28 22:08:12","2021-11-28 22:08:15",130.82,1,NULL,NULL,2
14625,244451,6520,"2021-11-28 22:20:16","2021-11-28 22:20:16",144.83,1,NULL,NULL,2
14626,174650,6521,"2021-11-28 22:55:00","2021-11-28 22:55:02",118.66,1,NULL,NULL,2
14627,230151,6522,"2021-11-28 22:58:55","2021-11-28 22:58:56",125.78,1,NULL,NULL,2
14628,254842,6523,"2021-11-28 22:59:35","2021-11-28 22:59:36",134.09,1,NULL,NULL,2
14629,236326,6524,"2021-11-28 23:00:55","2021-11-28 23:00:55",118.64,1,NULL,NULL,2
14630,243941,6525,"2021-11-28 23:02:02","2021-11-28 23:02:04",118.66,1,NULL,NULL,2
14631,247454,6526,"2021-11-28 23:03:40","2021-11-28 23:03:40",43.68,1,NULL,NULL,0
14632,227536,6527,"2021-11-28 23:06:59","2021-11-28 23:07:00",118.66,1,NULL,NULL,2
14633,251249,6528,"2021-11-28 23:19:38","2021-11-28 23:19:40",126.67,1,NULL,NULL,2
14634,172103,6529,"2021-11-28 23:29:56","2021-11-28 23:29:58",118.66,1,NULL,NULL,2
14635,232380,6530,"2021-11-28 23:44:25","2021-11-28 23:44:28",118.66,1,NULL,NULL,2
14636,240583,6531,"2021-11-28 23:50:28","2021-11-28 23:50:29",123.41,1,NULL,NULL,2
14637,219561,6532,"2021-11-28 23:52:05","2021-11-28 23:52:06",118.42,1,NULL,NULL,2
14638,159873,6533,"2021-11-28 23:55:29","2021-11-28 23:55:30",124.6,1,NULL,NULL,2
14639,241703,6534,"2021-11-29 00:02:13","2021-11-29 00:02:13",134.09,1,NULL,NULL,2
14640,240543,6535,"2021-11-29 00:13:06","2021-11-29 00:13:07",142.67,1,NULL,NULL,2
14641,252675,6536,"2021-11-29 00:16:43","2021-11-29 00:16:43",127.26,1,NULL,NULL,2
14642,236361,6537,"2021-11-29 00:17:55","2021-11-29 00:17:57",127.23,1,NULL,NULL,2
14643,157370,6538,"2021-11-29 00:22:24","2021-11-29 00:22:30",118.66,1,NULL,NULL,2
14644,254849,6539,"2021-11-29 00:30:05","2021-11-29 00:30:07",125.78,1,NULL,NULL,2
14645,254850,6540,"2021-11-29 00:38:08","2021-11-29 00:38:10",118.66,1,NULL,NULL,2
14646,220523,6541,"2021-11-29 00:38:51","2021-11-29 00:38:53",118.66,1,NULL,NULL,2
14647,254507,6542,"2021-11-29 00:45:10","2021-11-29 00:45:11",124.6,1,NULL,NULL,2
14648,246109,6543,"2021-11-29 00:45:21","2021-11-29 00:45:21",118.42,1,NULL,NULL,2
14649,254852,6544,"2021-11-29 00:51:03","2021-11-29 00:51:06",118.66,1,NULL,NULL,2
14650,254847,6545,"2021-11-29 00:59:18","2021-11-29 00:59:19",118.77,1,NULL,"2021-12-28 08:15:33",2
14651,6051,NULL,"2021-11-29 00:59:34","2021-11-29 00:59:34",174,2,NULL,NULL,2
14652,193807,6546,"2021-11-29 01:01:12","2021-11-29 01:01:14",126.96,1,NULL,NULL,2
14653,17378,6547,"2021-11-29 01:09:19","2021-11-29 01:09:21",118.66,1,NULL,NULL,2
14654,226169,6548,"2021-11-29 01:15:02","2021-11-29 01:15:04",129.19,1,NULL,NULL,2
14655,176900,6549,"2021-11-29 01:19:35","2021-11-29 01:19:36",130.65,1,NULL,NULL,2
14656,254854,6550,"2021-11-29 01:21:17","2021-11-29 01:21:19",118.66,1,NULL,NULL,2
14657,175978,6551,"2021-11-29 01:34:15","2021-11-29 01:34:16",136.88,1,NULL,NULL,2
14658,240022,6552,"2021-11-29 01:47:24","2021-11-29 01:47:25",118.66,1,NULL,NULL,2
14659,254855,6553,"2021-11-29 01:51:15","2021-11-29 01:51:17",118.66,1,NULL,NULL,2
14660,177077,6554,"2021-11-29 02:05:59","2021-11-29 02:06:00",128.89,1,NULL,NULL,2
14661,175266,6555,"2021-11-29 02:08:01","2021-11-29 02:08:02",140.04,1,NULL,NULL,2
14662,211035,6556,"2021-11-29 02:24:03","2021-11-29 02:24:05",125.78,1,NULL,"2022-01-04 09:13:08",2
14663,195309,6557,"2021-11-29 02:45:53","2021-11-29 02:45:56",142.6,1,NULL,NULL,2
14664,189977,6558,"2021-11-29 02:48:06","2021-11-29 02:48:08",126.25,1,NULL,NULL,2
14665,239659,6559,"2021-11-29 02:57:36","2021-11-29 02:57:38",118.66,1,NULL,NULL,2
14666,175737,6560,"2021-11-29 02:59:12","2021-11-29 02:59:14",118.66,1,NULL,NULL,2
14667,254860,6561,"2021-11-29 03:10:35","2021-11-29 03:10:37",118.66,1,NULL,NULL,2
14668,252175,6562,"2021-11-29 03:12:06","2021-11-29 03:12:06",118.66,1,NULL,NULL,2
14669,247308,6563,"2021-11-29 03:15:48","2021-11-29 03:15:50",118.66,1,NULL,NULL,2
14670,254862,6564,"2021-11-29 03:32:18","2021-11-29 03:32:20",118.66,1,NULL,NULL,2
14671,204745,6565,"2021-11-29 03:35:40","2021-11-29 03:35:41",136.46,1,NULL,NULL,2
14672,182242,6566,"2021-11-29 03:35:43","2021-11-29 03:35:45",127.55,1,NULL,NULL,2
14673,113892,6567,"2021-11-29 03:45:20","2021-11-29 03:45:20",118.64,1,NULL,NULL,2
14674,209613,6568,"2021-11-29 03:46:03","2021-11-29 03:46:05",118.66,1,NULL,NULL,2
14675,242790,6569,"2021-11-29 03:47:22","2021-11-29 03:47:24",130.65,1,NULL,NULL,2
14676,254810,6570,"2021-11-29 03:48:49","2021-11-29 03:48:50",124.6,1,NULL,NULL,2
14677,254866,6571,"2021-11-29 03:49:44","2021-11-29 03:49:46",118.66,1,NULL,NULL,2
14678,254868,6572,"2021-11-29 03:56:39","2021-11-29 03:56:39",118.66,1,NULL,NULL,2
14679,254869,6573,"2021-11-29 03:57:25","2021-11-29 03:57:27",118.66,1,NULL,NULL,2
14680,254870,6574,"2021-11-29 04:00:44","2021-11-29 04:00:46",130.65,1,NULL,NULL,2
14681,248879,6575,"2021-11-29 04:01:17","2021-11-29 04:01:18",141.48,1,NULL,NULL,2
14682,212968,6576,"2021-11-29 04:03:11","2021-11-29 04:03:14",140.04,1,NULL,NULL,2
14683,164700,6577,"2021-11-29 04:03:18","2021-11-29 04:03:21",126.25,1,NULL,NULL,2
14684,254871,6578,"2021-11-29 04:04:40","2021-11-29 04:04:42",128.89,1,NULL,NULL,2
14685,254867,6579,"2021-11-29 04:12:15","2021-11-29 04:12:16",118.66,1,NULL,NULL,2
14686,237641,6580,"2021-11-29 04:23:34","2021-11-29 04:23:36",130.83,1,NULL,NULL,2
14687,6408,6581,"2021-11-29 04:28:27","2021-11-29 04:28:28",126.25,1,NULL,NULL,2
14688,166929,5337,"2021-11-29 04:28:36","2021-11-29 04:28:37",116.59,1,NULL,NULL,2
14689,254858,6584,"2021-11-29 04:40:19","2021-11-29 04:40:20",141.48,1,NULL,NULL,2
14690,254874,6585,"2021-11-29 04:40:55","2021-11-29 04:40:58",118.66,1,NULL,NULL,2
14691,247283,6582,"2021-11-29 04:30:58","2021-11-29 04:50:12",127.23,1,NULL,NULL,2
14692,254522,6586,"2021-11-29 04:57:12","2021-11-29 04:57:14",118.66,1,NULL,NULL,2
14693,182187,6587,"2021-11-29 04:57:14","2021-11-29 04:57:16",118.66,1,NULL,NULL,2
14694,152188,6588,"2021-11-29 05:02:50","2021-11-29 05:02:53",140.04,1,NULL,NULL,2
14695,254872,6583,"2021-11-29 04:32:20","2021-11-29 05:10:12",141.48,1,NULL,NULL,2
14696,184469,6589,"2021-11-29 05:12:41","2021-11-29 05:12:42",130.65,1,NULL,NULL,2
14697,254796,6590,"2021-11-29 05:16:58","2021-11-29 05:16:59",118.66,1,NULL,NULL,2
14698,254875,6591,"2021-11-29 05:17:59","2021-11-29 05:18:01",134.09,1,NULL,NULL,2
14699,254878,6592,"2021-11-29 05:25:22","2021-11-29 05:25:23",118.66,1,NULL,NULL,2
14700,184631,6593,"2021-11-29 05:26:22","2021-11-29 05:26:22",118.66,1,NULL,NULL,2
14701,254880,6594,"2021-11-29 05:31:30","2021-11-29 05:31:32",118.66,1,NULL,NULL,2
14702,254873,6595,"2021-11-29 05:32:05","2021-11-29 05:32:06",124.6,1,NULL,NULL,2
14703,254882,6596,"2021-11-29 05:36:23","2021-11-29 05:36:24",130.65,1,NULL,NULL,2
14704,254881,6597,"2021-11-29 05:37:25","2021-11-29 05:37:28",118.66,1,NULL,NULL,2
14705,156575,6598,"2021-11-29 05:40:41","2021-11-29 05:40:42",118.66,1,NULL,NULL,2
14706,1102,6599,"2021-11-29 05:45:43","2021-11-29 05:45:43",140.04,1,NULL,NULL,2
14707,186284,6600,"2021-11-29 05:46:15","2021-11-29 05:46:17",127.23,1,NULL,"2022-01-04 12:36:29",2
14708,254838,6601,"2021-11-29 05:59:55","2021-11-29 05:59:57",127.26,1,NULL,NULL,2
14709,84655,6602,"2021-11-29 06:09:54","2021-11-29 06:09:56",118.66,1,NULL,NULL,2
14710,254888,6603,"2021-11-29 06:14:38","2021-11-29 06:14:40",130.66,1,NULL,"2021-11-29 10:47:58",2
14711,254889,6604,"2021-11-29 06:15:40","2021-11-29 06:15:41",38.43,1,NULL,NULL,0
14712,4441,6605,"2021-11-29 06:21:26","2021-11-29 06:21:29",118.66,1,NULL,NULL,2
14713,51495,6606,"2021-11-29 06:22:44","2021-11-29 06:22:45",118.66,1,NULL,NULL,2
14714,228171,6607,"2021-11-29 06:35:25","2021-11-29 06:35:26",118.66,1,NULL,NULL,2
14715,173105,6608,"2021-11-29 06:39:33","2021-11-29 06:39:35",142.59,1,NULL,NULL,2
14716,181219,6609,"2021-11-29 06:42:25","2021-11-29 06:42:26",118.66,1,NULL,NULL,2
14717,254897,6610,"2021-11-29 07:20:28","2021-11-29 07:20:34",118.66,1,NULL,NULL,2
14718,186595,6611,"2021-11-29 07:25:00","2021-11-29 07:25:01",118.66,1,NULL,NULL,2
14719,254899,6612,"2021-11-29 07:26:13","2021-11-29 07:26:15",118.66,1,NULL,NULL,2
14720,191038,6613,"2021-11-29 07:26:49","2021-11-29 07:26:50",140.04,1,NULL,NULL,2
14721,254900,6614,"2021-11-29 07:28:00","2021-11-29 07:28:02",126.25,1,NULL,NULL,2
14722,254901,6615,"2021-11-29 07:28:57","2021-11-29 07:28:58",118.66,1,NULL,NULL,2
14724,170636,6617,"2021-11-29 07:37:20","2021-11-29 07:37:20",140.04,1,NULL,NULL,2
14725,204657,6618,"2021-11-29 07:44:17","2021-11-29 07:44:18",118.66,1,NULL,NULL,2
